t [days], x [Au], y [Au], z [Au]
1256.5,1.0066751347328273,-1.6385179596351247,0.0
1257.0,1.0223870479401729,-1.6285795260702935,0.0
1257.5,1.0380015548845651,-1.618484109050826,0.0
1258.0,1.0535171263533711,-1.6082326321998968,0.0
1258.5,1.06893224103932,-1.5978260334382004,0.0
1259.0,1.0842453856635106,-1.587265264935743,0.0
1259.5,1.0994550550985709,-1.5765512930627807,0.0
1260.0,1.1145597524919724,-1.5656850983398904,0.0
1260.5,1.1295579893894923,-1.55466767538716,0.0
1261.0,1.144448285858823,-1.5435000328724868,0.0
1261.5,1.159229170613328,-1.5321831934589694,0.0
1262.0,1.1738991811359414,-1.5207181937513774,0.0
1262.5,1.1884568638032047,-1.5091060842416901,0.0
1263.0,1.2029007740094453,-1.4973479292536849,0.0
1263.5,1.217229476291081,-1.4854448068865675,0.0
1264.0,1.231441544451061,-1.4733978089576252,0.0
1264.5,1.2455355616834265,-1.4612080409438923,0.0
1265.0,1.2595101206979944,-1.4488766219228115,0.0
1265.5,1.2733638238451568,-1.436404684511878,0.0
1266.0,1.287095283240788,-1.423793374807254,0.0
1266.5,1.3007031208912594,-1.411043852321335,0.0
1267.0,1.3141859688185495,-1.398157289919259,0.0
1267.5,1.3275424691854512,-1.3851348737543387,0.0
1268.0,1.3407712744208584,-1.3719778032024073,0.0
1268.5,1.3538710473451372,-1.3586872907950593,0.0
1269.0,1.366840461295564,-1.3452645621517751,0.0
1269.5,1.3796782002518302,-1.3317108559109119,0.0
1270.0,1.3923829589615977,-1.3180274236595486,0.0
1270.5,1.404953443066108,-1.3042155298621705,0.0
1271.0,1.4173883692258218,-1.2902764517881762,0.0
1271.5,1.429686465246093,-1.276211479438195,0.0
1272.0,1.4418464702028564,-1.2620219154691992,0.0
1272.5,1.4538671345683296,-1.247709075118397,0.0
1273.0,1.4657472203367097,-1.233274286125891,0.0
1273.5,1.4774855011498569,-1.2187188886560878,0.0
1274.0,1.4890807624229585,-1.2040442352178446,0.0
1274.5,1.500531801470153,-1.1892516905833403,0.0
1275.0,1.5118374276301094,-1.1743426317056496,0.0
1275.5,1.5229964623915453,-1.1593184476350171,0.0
1276.0,1.5340077395186742,-1.1441805394338067,0.0
1276.5,1.5448701051765648,-1.1289303200901164,0.0
1277.0,1.5555824180564015,-1.1135692144300477,0.0
1277.5,1.5661435495006317,-1.0980986590286075,0.0
1278.0,1.5765523836279827,-1.0825201021192357,0.0
1278.5,1.5868078174583389,-1.0668350035019432,0.0
1279.0,1.596908761037458,-1.051044834450043,0.0
1279.5,1.6068541375615133,-1.0351510776154658,0.0
1280.0,1.6166428835014472,-1.0191552269326423,0.0
1280.5,1.6262739487271154,-1.0030587875209422,0.0
1281.0,1.6357462966312077,-0.9868632755856556,0.0
1281.5,1.6450589042529298,-0.9705702183175008,0.0
1282.0,1.6542107624014215,-0.9541811537906535,0.0
1282.5,1.6632008757789016,-0.9376976308592744,0.0
1283.0,1.6720282631035144,-0.9211212090525326,0.0
1283.5,1.6806919572318588,-0.9044534584681047,0.0
1284.0,1.6891910052811878,-0.8876959596641426,0.0
1284.5,1.6975244687512474,-0.870850303549696,0.0
1285.0,1.7056914236457432,-0.8539180912735781,0.0
1285.5,1.713690960593409,-0.8369009341116646,0.0
1286.0,1.7215221849686617,-0.819800453352612,0.0
1286.5,1.7291842170118117,-0.8026182801819877,0.0
1287.0,1.7366761919488163,-0.7853560555647983,0.0
1287.5,1.743997260110546,-0.7680154301264086,0.0
1288.0,1.7511465870515477,-0.7505980640318386,0.0
1288.5,1.7581233536682748,-0.7331056268634304,0.0
1289.0,1.764926756316765,-0.7155397974968761,0.0
1289.5,1.7715560069297398,-0.697902263975595,0.0
1290.0,1.7780103331331014,-0.6801947233834541,0.0
1290.5,1.7842889783618037,-0.6624188817158229,0.0
1291.0,1.7903912019750645,-0.644576453748953,0.0
1291.5,1.7963162793709084,-0.6266691629076759,0.0
1292.0,1.802063502099996,-0.6086987411314128,0.0
1292.5,1.8076321779787277,-0.5906669287384856,0.0
1293.0,1.8130216312015845,-0.5725754742887281,0.0
