t [days], x [Au], y [Au], z [Au]
3803.5,0.32269200805562687,6.122435718739131,0.0
3804.0,0.3171738134491669,6.123008265523977,0.0
3804.5,0.3116549143521888,6.123566004423451,0.0
3805.0,0.3061353503989077,6.124108930307843,0.0
3805.5,0.30061516125533416,6.124637038151851,0.0
3806.0,0.2950943866190161,6.12515032303477,0.0
3806.5,0.28957306621877954,6.125648780140666,0.0
3807.0,0.2840512398144685,6.126132404758559,0.0
3807.5,0.2785289471966839,6.1266011922826005,0.0
3808.0,0.2730062281865214,6.127055138212256,0.0
3808.5,0.2674831226353082,6.127494238152481,0.0
3809.0,0.261959670424339,6.127918487813897,0.0
3809.5,0.2564359114646109,6.128327883012975,0.0
3810.0,0.2509118856965573,6.128722419672206,0.0
3810.5,0.24538763308978054,6.129102093820283,0.0
3811.0,0.239863193642784,6.12946690159227,0.0
3811.5,0.23433860738270304,6.129816839229785,0.0
3812.0,0.2288139143650346,6.130151903081169,0.0
3812.5,0.22328915467336632,6.130472089601662,0.0
3813.0,0.21776436841910438,6.130777395353578,0.0
3813.5,0.21223959574120024,6.131067817006472,0.0
3814.0,0.20671487680587675,6.131343351337323,0.0
3814.5,0.20119025180635275,6.1316039952306935,0.0
3815.0,0.19566576096256721,6.131849745678911,0.0
3815.5,0.19014144452090193,6.132080599782231,0.0
3816.0,0.18461734275390354,6.132296554749012,0.0
3816.5,0.17909349596000426,6.132497607895883,0.0
3817.0,0.17356994446324192,6.13268375664791,0.0
3817.5,0.16804672861297862,6.132854998538767,0.0
3818.0,0.1625238887836189,6.133011331210904,0.0
3818.5,0.15700146537432635,6.133152752415708,0.0
3819.0,0.15147949880873965,6.13327926001368,0.0
3819.5,0.14595802953468742,6.133390851974589,0.0
3820.0,0.140437098023902,6.133487526377641,0.0
3820.5,0.13491674477173243,6.133569281411647,0.0
3821.0,0.1293970102968564,6.133636115375183,0.0
3821.5,0.12387793514099092,6.13368802667675,0.0
3822.0,0.1183595598686024,6.133725013834943,0.0
3822.5,0.11284192506661546,6.133747075478605,0.0
3823.0,0.10732507134412082,6.133754210346995,0.0
3823.5,0.10180903933208219,6.133746417289941,0.0
3824.0,0.09629386968304218,6.133723695268007,0.0
3824.5,0.09077960307082725,6.133686043352644,0.0
3825.0,0.08526628019025151,6.133633460726354,0.0
3825.5,0.0797539417568197,6.1335659466828405,0.0
3826.0,0.07424262850642914,6.1334835006271735,0.0
3826.5,0.0687323811950706,6.133386122075939,0.0
3827.0,0.06322324059852823,6.133273810657396,0.0
3827.5,0.057715247512078544,6.13314656611163,0.0
3828.0,0.052208442750188315,6.133004388290708,0.0
3828.5,0.04670286714621161,6.132847277158828,0.0
3829.0,0.041198561552085664,6.132675232792478,0.0
3829.5,0.03569556683802594,6.1324882553805775,0.0
3830.0,0.030193923892220084,6.132286345224636,0.0
3830.5,0.024693673620520936,6.132069502738899,0.0
3831.0,0.019194856946138556,6.131837728450496,0.0
3831.5,0.013697514809331245,6.131591022999594,0.0
3832.0,0.008201688167095619,6.1313293871395365,0.0
3832.5,0.002707417992855644,6.131052821736996,0.0
3833.0,-0.0027852547238492527,6.130761327772119,0.0
3833.5,-0.008276288977677092,6.130454906338669,0.0
3834.0,-0.013765643747797214,6.130133558644171,0.0
3834.5,-0.019253277998205136,6.1297972860100565,0.0
3835.0,-0.024739150678038384,6.129446089871804,0.0
3835.5,-0.030223220721893294,6.129079971779079,0.0
3836.0,-0.0357054470501428,6.128698933395881,0.0
3836.5,-0.0411857885692552,6.128302976500675,0.0
3837.0,-0.046664204172113866,6.127892102986536,0.0
3837.5,-0.052140652738337956,6.127466314861286,0.0
3838.0,-0.05761509313460409,6.127025614247631,0.0
3838.5,-0.06308748421496897,6.126570003383298,0.0
3839.0,-0.068557784821193,6.126099484621167,0.0
3839.5,-0.07402595378306483,6.125614060429411,0.0
3840.0,-0.07949194991872692,6.125113733391627,0.0
3840.5,-0.08495573203500202,6.124598506206966,0.0
3841.0,-0.09041725892772061,6.124068381690271,0.0
3841.5,-0.09587648938204936,6.123523362772202,0.0
3842.0,-0.10133338217282041,6.1229634524993735,0.0
3842.5,-0.1067878960648618,6.122388654034473,0.0
3843.0,-0.11223998981332867,6.121798970656399,0.0
3843.5,-0.11768962216403553,6.121194405760383,0.0
3844.0,-0.12313675185378942,6.120574962858118,0.0
3844.5,-0.12858133761072404,6.1199406455778815,0.0
3845.0,-0.13402333815463482,6.119291457664666,0.0
3845.5,-0.139462712197315,6.118627402980291,0.0
3846.0,-0.1448994184428924,6.11794848550354,0.0
3846.5,-0.15033341558816757,6.117254709330267,0.0
3847.0,-0.1557646623229524,6.116546078673533,0.0
3847.5,-0.16119311733041009,6.115822597863709,0.0
3848.0,-0.16661873928739568,6.11508427134861,0.0
3848.5,-0.17204148686479778,6.1143311036936,0.0
3849.0,-0.17746131872788112,6.113563099581716,0.0
3849.5,-0.18287819353662998,6.112780263813783,0.0
3850.0,-0.18829206994609277,6.111982601308524,0.0
3850.5,-0.19370290660672712,6.111170117102679,0.0
3851.0,-0.19911066216474632,6.110342816351112,0.0
3851.5,-0.2045152952624665,6.109500704326931,0.0
3852.0,-0.20991676453865454,6.108643786421587,0.0
3852.5,-0.21531502862887725,6.1077720681449925,0.0
3853.0,-0.22071004616585124,6.106885555125628,0.0
3853.5,-0.22610177577979368,6.105984253110646,0.0
3854.0,-0.231490176098774,6.105068167965977,0.0
3854.5,-0.2368752057490666,6.104137305676441,0.0
3855.0,-0.24225682335550439,6.103191672345846,0.0
3855.5,-0.247634987541833,6.102231274197093,0.0
3856.0,-0.25300965693106636,6.101256117572274,0.0
3856.5,-0.25838079014584264,6.100266208932781,0.0
3857.0,-0.2637483458087816,6.099261554859397,0.0
3857.5,-0.26911228254284236,6.0982421620524,0.0
3858.0,-0.2744725589716823,6.09720803733166,0.0
3858.5,-0.27982913372001683,6.09615918763673,0.0
3859.0,-0.28518196541397994,6.095095620026953,0.0
3859.5,-0.29053101268148573,6.094017341681541,0.0
3860.0,-0.2958762341525908,6.092924359899681,0.0
3860.5,-0.3012175884598573,6.091816682100619,0.0
3861.0,-0.3065550342387171,6.090694315823753,0.0
3861.5,-0.3118885301278368,6.089557268728724,0.0
3862.0,-0.3172180347694834,6.088405548595503,0.0
3862.5,-0.322543506809891,6.087239163324479,0.0
3863.0,-0.3278649048996283,6.086058120936541,0.0
3863.5,-0.3331821876939669,6.084862429573171,0.0
3864.0,-0.3384953138532506,6.083652097496521,0.0
3864.5,-0.3438042420432651,6.082427133089497,0.0
3865.0,-0.34910893093560924,6.081187544855841,0.0
3865.5,-0.35440933920806655,6.079933341420212,0.0
3866.0,-0.35970542554497764,6.078664531528261,0.0
3866.5,-0.3649971486376137,6.077381124046716,0.0
3867.0,-0.37028446718455055,6.076083127963451,0.0
3867.5,-0.37556733989204366,6.074770552387565,0.0
3868.0,-0.38084572547440404,6.073443406549456,0.0
3868.5,-0.3861195826543746,6.072101699800892,0.0
3869.0,-0.39138887016350776,6.070745441615083,0.0
3869.5,-0.39665354674254355,6.069374641586754,0.0
3870.0,-0.40191357114178866,6.067989309432212,0.0
3870.5,-0.4071689021214963,6.066589454989413,0.0
3871.0,-0.41241949845224646,6.0651750882180275,0.0
3871.5,-0.4176653189153278,6.063746219199511,0.0
3872.0,-0.4229063223031193,6.062302858137164,0.0
3872.5,-0.4281424674194735,6.0608450153561915,0.0
3873.0,-0.43337371308010003,6.059372701303774,0.0
3873.5,-0.43860001811295024,6.057885926549117,0.0
3874.0,-0.4438213413586022,6.056384701783519,0.0
3874.5,-0.44903764167064686,6.054869037820421,0.0
3875.0,-0.4542488779160747,6.053338945595468,0.0
3875.5,-0.4594550089756634,6.0517944361665625,0.0
3876.0,-0.4646559937443657,6.050235520713919,0.0
3876.5,-0.46985179113169884,6.048662210540111,0.0
3877.0,-0.4750423600621338,6.047074517070132,0.0
3877.5,-0.4802276594754861,6.045472451851435,0.0
3878.0,-0.485407648327307,6.0438560265539865,0.0
3878.5,-0.490582285589275,6.0422252529703115,0.0
3879.0,-0.4957515302495889,6.04058014301554,0.0
3879.5,-0.5009153413133607,6.03892070872745,0.0
3880.0,-0.5060736778030099,6.037246962266512,0.0
3880.5,-0.5112264987586584,6.035558915915928,0.0
3881.0,-0.5163737632385255,6.033856582081674,0.0
3881.5,-0.5215154303193242,6.032139973292535,0.0
3882.0,-0.5266514590966582,6.03040910220015,0.0
3882.5,-0.531781808685419,6.02866398157904,0.0
3883.0,-0.5369064382201845,6.026904624326645,0.0
3883.5,-0.5420253068556176,6.025131043463358,0.0
3884.0,-0.5471383737668654,6.023343252132557,0.0
3884.5,-0.5522455981499603,6.021541263600634,0.0
3885.0,-0.5573469392222199,6.019725091257025,0.0
3885.5,-0.5624423562226485,6.0178947486142365,0.0
3886.0,-0.5675318084123401,6.016050249307873,0.0
3886.5,-0.5726152550748802,6.0141916070966595,0.0
3887.0,-0.5776926555167496,6.012318835862465,0.0
3887.5,-0.5827639690677284,6.010431949610328,0.0
3888.0,-0.5878291550813008,6.00853096246847,0.0
3888.5,-0.59288817293506,6.006615888688322,0.0
3889.0,-0.5979409820311142,6.004686742644534,0.0
3889.5,-0.6029875417964935,6.0027435388349994,0.0
3890.0,-0.6080278116835561,6.000786291880861,0.0
3890.5,-0.6130617511703967,5.998815016526531,0.0
3891.0,-0.6180893197612547,5.996829727639696,0.0
3891.5,-0.6231104769869227,5.994830440211333,0.0
3892.0,-0.628125182405156,5.992817169355713,0.0
3892.5,-0.633133395601083,5.990789930310414,0.0
3893.0,-0.638135076187615,5.98874873843632,0.0
3893.5,-0.6431301838058582,5.986693609217627,0.0
3894.0,-0.6481186781255245,5.984624558261849,0.0
3894.5,-0.6531005188453444,5.982541601299814,0.0
3895.0,-0.6580756656934793,5.980444754185667,0.0
